tl	ntaxa	import_est	import_est_date
BA11_2214	1	2022.01601636605	2022-01-06
BA11_2215	1	2022.03308670688	2022-01-13
BA11_2216	3	2021.97918807477	2021-12-24
BA11_2217	1	2022.03284411736	2022-01-12
BA11_2218	3	2022.00801717934	2022-01-03
BA11_2219	1	2022.04168938631	2022-01-16
BA11_2220	1	2022.04075569145	2022-01-15
BA11_2221	2	2022.01247545194	2022-01-05
BA11_2222	1	2022.00389247699	2022-01-02
BA11_2223	3	2021.96364665316	2021-12-18
BA11_2224	6	2021.94563648277	2021-12-12
BA11_2225	30	2021.94497960028	2021-12-11
BA11_2226	1	2022.04347679493	2022-01-16
BA11_2227	1	2022.04981829417	2022-01-19
BA11_2228	2	2022.01197902655	2022-01-05
BA11_2229	1	2022.0362672794	2022-01-14
BA11_2230	1	2021.99090138231	2021-12-28
BA11_2231	11	2021.93312295206	2021-12-07
BA11_2232	2	2022.0410576038	2022-01-15
BA11_2233	1	2022.05060232968	2022-01-19
BA11_2234	1	2022.00485813313	2022-01-02
BA11_2235	1	2022.05595109123	2022-01-21
BA11_2236	5	2021.96761808227	2021-12-20
BA11_2237	3	2022.00639535681	2022-01-03
BA11_2238	1	2022.01666428043	2022-01-07
BA11_2239	116	2021.91340344597	2021-11-30
BA11_2240	1	2021.99164433641	2021-12-28
BA11_2241	1	2022.00840175598	2022-01-04
BA11_2242	1	2022.02726518855	2022-01-10
BA11_2243	1	2022.01795516948	2022-01-07
BA11_2244	1	2022.02862636357	2022-01-11
BA11_2245	1	2022.00997933928	2022-01-04
BA11_2246	1	2021.99660586247	2021-12-30
BA11_2247	1	2021.98471636562	2021-12-26
BA11_2248	1	2021.95711147067	2021-12-16
BA11_2249	3	2021.9927424959	2021-12-29
BA11_2250	1	2021.98865084271	2021-12-27
BA11_2251	1	2021.98813685823	2021-12-27
BA11_2252	1	2021.99788622521	2021-12-31
BA11_2253	2	2021.98105685338	2021-12-25
BA11_2254	2	2022.01146554762	2022-01-05
BA11_2255	1	2022.00052934709	2022-01-01
BA11_2256	1	2022.03671647075	2022-01-14
BA11_2257	1	2021.97814870343	2021-12-24
BA11_2258	1	2021.96369824313	2021-12-18
BA11_2259	1	2021.99921871741	2021-12-31
BA11_2260	1	2021.98968928886	2021-12-28
BA11_2261	1	2022.02481510983	2022-01-10
BA11_2262	1	2021.96731137349	2021-12-20
BA11_2263	1	2022.0095009966	2022-01-04
BA11_2264	1	2021.96516814741	2021-12-19
BA11_2265	3	2021.94218607816	2021-12-10
BA11_2266	2	2021.9441971488	2021-12-11
BA11_2267	1	2022.03999957187	2022-01-15
BA11_2268	2	2022.00419776066	2022-01-02
BA11_2269	3	2021.96988622556	2021-12-21
BA11_2270	2	2021.94699548354	2021-12-12
BA11_2271	2	2021.99146860929	2021-12-28
BA11_2272	1	2022.00954854741	2022-01-04
BA11_2273	1	2022.02900468666	2022-01-11
BA11_2274	1	2022.02989901288	2022-01-11
BA11_2275	1	2021.99931183144	2021-12-31
BA11_2276	1	2022.02967273206	2022-01-11
BA11_2277	1	2021.9856699487	2021-12-26
BA11_2278	2	2022.00345058434	2022-01-02
BA11_2279	6	2021.97607337535	2021-12-23
BA11_2280	1	2022.03330361536	2022-01-13
BA11_2281	1	2022.0178425777	2022-01-07
BA11_2282	1	2022.01988432784	2022-01-08
BA11_2283	18	2021.94982429278	2021-12-13
BA11_2284	4	2021.9422329427	2021-12-10
BA11_2285	3	2021.9704750479	2021-12-21
BA11_2286	5	2021.98054186062	2021-12-24
BA11_2287	1	2021.9957182097	2021-12-30
BA11_2288	30	2021.93146033218	2021-12-06
BA11_2289	111	2021.92958040264	2021-12-06
BA11_2290	1	2022.02778947732	2022-01-11
BA11_2291	1	2021.97464827489	2021-12-22
BA11_2292	1	2022.05608648401	2022-01-21
BA11_2293	18	2021.95929250907	2021-12-17
BA11_2294	1	2022.01214772648	2022-01-05
BA11_2295	1	2022.03818032393	2022-01-14
BA11_2296	1	2022.02868691675	2022-01-11
BA11_2297	1	2022.023578311	2022-01-09
BA11_2298	2	2022.0077802065	2022-01-03
BA11_2299	3	2022.00792111011	2022-01-03
BA11_2300	7	2021.9955692823	2021-12-30
BA11_2301	5	2021.96924302394	2021-12-20
BA11_2302	1	2021.99278601386	2021-12-29
BA11_2303	2	2021.95672896183	2021-12-16
BA11_2304	12	2021.94809077625	2021-12-13
BA11_2305	8	2021.96336635724	2021-12-18
BA11_2306	6	2021.9549543872	2021-12-15
BA11_2307	1	2022.04295317284	2022-01-16
BA11_2308	4	2021.9993045848	2021-12-31
BA11_2309	3	2021.97920221584	2021-12-24
BA11_2310	32	2021.95772524695	2021-12-16
BA11_2311	1	2021.99501444864	2021-12-30
BA11_2312	9	2021.96492063181	2021-12-19
BA11_2313	1	2022.01808077781	2022-01-07
BA11_2314	1	2022.01739495543	2022-01-07
BA11_2315	27	2021.94872879429	2021-12-13
BA11_2316	1	2022.05770269663	2022-01-22
BA11_2317	1	2021.93571792432	2021-12-08
BA11_2318	1	2021.99993232239	2021-12-31
BA11_2319	1	2022.02113421814	2022-01-08
BA11_2320	1	2021.99093670356	2021-12-28
BA11_2321	1	2022.05058455649	2022-01-19
BA11_2322	1	2022.05058455649	2022-01-19
BA11_2323	31	2021.95901410267	2021-12-17
BA11_2324	1	2022.00737320814	2022-01-03
BA11_2325	2	2022.05027039863	2022-01-19
BA11_2326	1	2022.06880355888	2022-01-26
BA11_2327	2	2022.05722528746	2022-01-21
BA11_2328	1	2022.02988418749	2022-01-11
BA11_2329	1	2022.03538105981	2022-01-13
BA11_2330	19	2021.9402862595	2021-12-10
BA11_2331	3	2021.96559061874	2021-12-19
BA11_2332	1	2021.97655977702	2021-12-23
BA11_2333	4	2021.96582049043	2021-12-19
BA11_2334	1	2022.00747641466	2022-01-03
BA11_2335	3	2021.96630804493	2021-12-19
BA11_2336	2	2021.98235207368	2021-12-25
BA11_2337	1	2022.0104349268	2022-01-04
BA11_2338	3	2021.98601301016	2021-12-26
BA11_2339	2	2022.02530476895	2022-01-10
BA11_2340	1	2022.06190770808	2022-01-23
BA11_2341	1	2021.95516669038	2021-12-15
BA11_2342	11	2021.94922037438	2021-12-13
BA11_2343	1	2022.00273424951	2022-01-01
BA11_2344	2	2022.00418829276	2022-01-02
BA11_2345	1	2022.01701515287	2022-01-07
BA11_2346	1	2021.99100166221	2021-12-28
BA11_2347	1	2022.06268676815	2022-01-23
BA11_2348	1	2022.04046516397	2022-01-15
BA11_2349	1	2022.04216612974	2022-01-16
BA11_2350	1	2022.02366962805	2022-01-09
BA11_2351	27	2021.96031766479	2021-12-17
BA11_2352	1	2022.01443884896	2022-01-06
BA11_2353	3	2021.99220333321	2021-12-29
BA11_2354	1	2022.01973943987	2022-01-08
BA11_2355	1	2022.03086269143	2022-01-12
BA11_2356	2	2022.01315668224	2022-01-05
BA11_2357	1	2021.99869508689	2021-12-31
BA11_2358	8	2021.97540866896	2021-12-23
BA11_2359	1	2022.05109318299	2022-01-19
BA11_2360	1	2022.04619678395	2022-01-17
BA11_2361	2	2021.99491339342	2021-12-30
BA11_2362	1	2022.0310305697	2022-01-12
BA11_2363	2	2021.96337507425	2021-12-18
BA11_2364	4	2021.99097691361	2021-12-28
BA11_2365	1	2021.95906257759	2021-12-17
BA11_2366	2	2022.01117117468	2022-01-05
BA11_2367	1	2022.00400548151	2022-01-02
BA11_2368	4	2021.96789338895	2021-12-20
BA11_2369	1	2022.02942896717	2022-01-11
BA11_2370	1	2022.04882089739	2022-01-18
BA11_2371	1	2022.02823223212	2022-01-11
BA11_2372	3	2021.97086593509	2021-12-21
BA11_2373	5	2021.95438127843	2021-12-15
BA11_2374	1	2022.008559381	2022-01-04
BA11_2375	1	2022.00537656135	2022-01-02
BA11_2376	3	2022.02472276129	2022-01-10
BA11_2377	2	2022.01507898496	2022-01-06
BA11_2378	4	2022.0139400755	2022-01-06
BA11_2379	1	2022.03574601008	2022-01-14
BA11_2380	1	2022.0327767031	2022-01-12
BA11_2381	1	2022.05508392151	2022-01-21
BA11_2382	1	2022.02249048527	2022-01-09
BA11_2383	1	2022.03444878829	2022-01-13
BA11_2384	1	2022.03871439212	2022-01-15
BA11_2385	1	2022.02610105831	2022-01-10
BA11_2386	2	2021.98624174705	2021-12-26
BA11_2387	1	2022.01941727337	2022-01-08
BA11_2388	1	2022.04930913031	2022-01-18
BA11_2389	2	2022.04659080181	2022-01-18
BA11_2390	1	2022.07353471039	2022-01-27
BA11_2391	1	2022.03080932783	2022-01-12
BA11_2392	1	2022.02150531046	2022-01-08
BA11_2393	1	2022.00706853072	2022-01-03
BA11_2394	2	2021.99570094881	2021-12-30
BA11_2395	6	2021.9781845135	2021-12-24
BA11_2397	1	2022.02491145282	2022-01-10
BA11_2398	1	2022.01348847307	2022-01-05
BA11_2399	7	2021.97968385145	2021-12-24
BA11_2400	3	2021.98863281665	2021-12-27
BA11_2401	1	2021.98891313729	2021-12-27
BA11_2402	1	2022.00751282838	2022-01-03
BA11_2403	1	2022.0265568282	2022-01-10
BA11_2404	5	2021.98191816078	2021-12-25
BA11_2405	1	2022.0704257867	2022-01-26
BA11_2406	1	2022.02071909851	2022-01-08
BA11_2407	2	2021.9929900546	2021-12-29
BA11_2408	1	2021.99044277494	2021-12-28
BA11_2409	1	2022.06052033832	2022-01-23
BA11_2410	2	2022.03449939969	2022-01-13
BA11_2411	1	2022.04126585311	2022-01-16
BA11_2412	7	2021.95199520275	2021-12-14
BA11_2413	1	2022.05306202814	2022-01-20
BA11_2414	1	2021.99935993092	2021-12-31
BA11_2415	72	2021.93635235785	2021-12-08
BA11_2416	4	2022.00678343887	2022-01-03
BA11_2417	2	2022.03507031319	2022-01-13
BA11_2418	2	2021.98341776376	2021-12-25
BA11_2419	1	2022.03561214219	2022-01-13
BA11_2420	3	2022.0120728567	2022-01-05
BA11_2421	1	2022.0405743911	2022-01-15
BA11_2422	1	2022.02869605608	2022-01-11
BA11_2423	1	2022.02630424802	2022-01-10
BA11_2424	1	2022.01237226999	2022-01-05
BA11_2425	1	2022.01142943471	2022-01-05
BA11_2426	1	2022.02334205365	2022-01-09
BA11_2427	2	2022.01697718679	2022-01-07
BA11_2428	6	2021.98674976248	2021-12-27
BA11_2429	1	2021.97652819508	2021-12-23
BA11_2430	1	2022.02677642286	2022-01-10
BA11_2431	1	2022.03857760015	2022-01-15
BA11_2432	2	2022.00785574717	2022-01-03
BA11_2433	2	2022.0337134354	2022-01-13
BA11_2434	2	2021.9720138533	2021-12-21
BA11_2435	1	2022.00349585349	2022-01-02
BA11_2436	1	2022.05745257544	2022-01-21
BA11_2437	1	2022.01037300532	2022-01-04
BA11_2438	1	2022.04278134782	2022-01-16
BA11_2439	3	2022.00713171672	2022-01-03
BA11_2440	3	2022.01151544348	2022-01-05
BA11_2441	8	2021.98797971634	2021-12-27
BA11_2442	1	2022.04323082107	2022-01-16
BA11_2443	1	2021.89094673751	2021-11-22
BA11_2444	1	2022.02266217244	2022-01-09
BA11_2445	1	2022.00629245973	2022-01-03
BA11_2446	1	2022.04138486052	2022-01-16
BA11_2447	2	2022.00766125384	2022-01-03
BA11_2448	4	2021.96867916513	2021-12-20
BA11_2449	1	2022.03218005754	2022-01-12
BA11_2450	1	2022.05578651187	2022-01-21
BA11_2451	1	2022.05118219458	2022-01-19
BA11_2452	1	2022.05169370953	2022-01-19
BA11_2453	2	2021.99465782434	2021-12-30
BA11_2454	2	2021.99806112712	2021-12-31
BA11_2455	1	2022.0155741543	2022-01-06
BA11_2456	1	2021.97189173694	2021-12-21
BA11_2457	2	2022.00831875474	2022-01-04
BA11_2458	1	2022.04735489101	2022-01-18
BA11_2459	1	2022.00999014469	2022-01-04
BA11_2460	1	2021.9968265083	2021-12-30
BA11_2461	2	2021.97934684561	2021-12-24
BA11_2462	1	2022.0182689355	2022-01-07
BA11_2463	1	2022.0152129325	2022-01-06
BA11_2464	2	2022.00412710637	2022-01-02
BA11_2465	3	2022.01611145648	2022-01-06
BA11_2466	2	2021.98082434486	2021-12-25
BA11_2467	1	2022.01146637454	2022-01-05
BA11_2468	1	2022.05273129875	2022-01-20
BA11_2469	8	2021.95702030968	2021-12-16
BA11_2470	1	2022.03985944335	2022-01-15
BA11_2471	2	2022.03296871191	2022-01-13
BA11_2472	2	2022.01555105824	2022-01-06
BA11_2473	1	2022.03478229143	2022-01-13
BA11_2474	1	2022.01263436264	2022-01-05
BA11_2475	1	2022.01795850472	2022-01-07
BA11_2476	1	2022.0605240787	2022-01-23
BA11_2477	2	2022.00963269032	2022-01-04
BA11_2478	2	2022.01937256977	2022-01-08
BA11_2479	1	2022.01721339681	2022-01-07
BA11_2480	4	2021.96428054734	2021-12-18
BA11_2481	1	2022.03259889411	2022-01-12
BA11_2482	1	2021.99940652355	2021-12-31
BA11_2483	1	2022.05124749432	2022-01-19
BA11_2484	1	2022.05620632928	2022-01-21
BA11_2485	1	2022.00968138363	2022-01-04
BA11_2486	1	2022.01572126421	2022-01-06
BA11_2487	1	2021.96923522068	2021-12-20
BA11_2488	22	2021.94321394917	2021-12-11
BA11_2489	2	2021.98885934457	2021-12-27
BA11_2490	1	2022.04025121035	2022-01-15
BA11_2491	1	2022.00719020927	2022-01-03
BA11_2492	1	2021.99403550935	2021-12-29
BA11_2493	20	2021.95480983011	2021-12-15
BA11_2494	1	2021.97152007965	2021-12-21
BA11_2495	1	2022.02697756277	2022-01-10
BA11_2496	1	2021.95632791761	2021-12-16
BA11_2497	1	2022.02322171352	2022-01-09
BA11_2498	1	2021.95786954282	2021-12-16
BA11_2499	2	2022.00775443761	2022-01-03
BA11_2500	1	2022.02912492599	2022-01-11
BA11_2501	1	2022.01561534765	2022-01-06
BA11_2502	1	2022.04026734059	2022-01-15
BA11_2503	1	2022.02094132106	2022-01-08
BA11_2504	2	2021.97534216222	2021-12-22
BA11_2505	1	2022.02443141315	2022-01-09
BA11_2506	1	2021.99076487924	2021-12-28
BA11_2507	1	2022.01287367925	2022-01-05
BA11_2508	1	2022.02722643136	2022-01-10
BA11_2509	1	2022.0343024476	2022-01-13
BA11_2510	1	2022.05170535141	2022-01-19
BA11_2511	2	2022.01908115318	2022-01-07
BA11_2512	2	2021.98742929576	2021-12-27
BA11_2513	3	2021.99822215624	2021-12-31
BA11_2514	6	2021.96020710975	2021-12-17
BA11_2515	2	2022.00860124105	2022-01-04
BA11_2516	4	2021.99460691723	2021-12-30
BA11_2517	1	2022.03276068446	2022-01-12
BA11_2518	1	2021.96436833471	2021-12-18
BA11_2519	9	2021.98843649516	2021-12-27
BA11_2520	1	2022.05534860016	2022-01-21
BA11_2521	1	2022.06367690079	2022-01-24
BA11_2522	1	2022.03733603143	2022-01-14
BA11_2523	3	2021.99935895301	2021-12-31
BA11_2524	5	2022.01269260539	2022-01-05
BA11_2526	3	2021.98402925195	2021-12-26
BA11_2527	3	2022.04317617178	2022-01-16
BA11_2528	1	2022.00811964809	2022-01-03
BA11_2529	2	2021.9378905935	2021-12-09
BA11_2530	1	2021.93535554109	2021-12-08
BA11_2531	1	2022.02160420614	2022-01-08
BA11_2534	6	2021.97231594872	2021-12-21
BA11_2535	1	2022.03085823665	2022-01-12
BA11_2536	1	2022.01074790105	2022-01-04
BA11_2537	3	2022.00527796865	2022-01-02
BA11_2538	1	2021.96783369262	2021-12-20
BA11_2539	2	2022.01201015098	2022-01-05
BA11_2540	1	2022.0367874552	2022-01-14
BA11_2541	1	2022.03243511677	2022-01-12
BA11_2542	4	2021.98982811374	2021-12-28
BA11_2543	1	2022.05702212154	2022-01-21
BA11_2544	1	2022.00054029791	2022-01-01
BA11_2546	21	2021.96969460616	2021-12-20
BA11_2547	2	2022.0268194585	2022-01-10
BA11_2548	1	2022.03103287726	2022-01-12
BA11_2549	1	2022.03010963052	2022-01-11
BA11_2550	1	2022.04057155525	2022-01-15
BA11_2551	1	2022.01221069394	2022-01-05
BA11_2552	1	2022.06526601671	2022-01-24
BA11_2553	1	2022.03534320595	2022-01-13
BA11_2554	3	2022.00873124914	2022-01-04
BA11_2555	1	2022.06059853705	2022-01-23
BA11_2556	1	2022.01014834763	2022-01-04
BA11_2557	4	2021.98259092655	2021-12-25
BA11_2558	1	2022.0390444271	2022-01-15
BA11_2559	1	2022.02462874075	2022-01-09
BA11_2560	3	2022.03726232748	2022-01-14
BA11_2561	7	2021.95703828864	2021-12-16
BA11_2562	1	2022.01256875336	2022-01-05
BA11_2563	1	2022.01471815157	2022-01-06
BA11_2564	1	2022.03273283857	2022-01-12
BA11_2565	1	2022.01752762471	2022-01-07
BA11_2566	1	2022.01376323586	2022-01-06
BA11_2567	3	2021.98329925397	2021-12-25
BA11_2568	5	2022.00356029508	2022-01-02
BA11_2569	1	2022.02310609795	2022-01-09
BA11_2570	1	2022.02894495126	2022-01-11
BA11_2571	2	2022.03013818483	2022-01-12
BA11_2572	1	2022.06229919784	2022-01-23
BA11_2573	13	2021.9666356955	2021-12-19
BA11_2574	1	2022.05596887899	2022-01-21
BA11_2575	1	2022.060924574	2022-01-23
BA11_2576	1	2022.01047227272	2022-01-04
BA11_2577	5	2021.97637335601	2021-12-23
BA11_2578	1	2021.99944450432	2021-12-31
BA11_2579	1	2022.00878600655	2022-01-04
BA11_2580	2	2022.01249408457	2022-01-05
BA11_2581	1	2022.0160432739	2022-01-06
BA11_2582	1	2021.98913253397	2021-12-28
BA11_2583	1	2022.02829565795	2022-01-11
BA11_2584	1	2022.05370783569	2022-01-20
BA11_2585	1	2022.03268470495	2022-01-12
BA11_2586	1	2022.02487840206	2022-01-10
BA11_2587	1	2022.00556468328	2022-01-03
BA11_2588	1	2022.00863538565	2022-01-04
BA11_2589	2	2022.01236624377	2022-01-05
BA11_2590	3	2022.00106196803	2022-01-01
BA11_2591	1	2021.98188898077	2021-12-25
BA11_2592	2	2021.99181745105	2021-12-29
BA11_2593	7	2021.9755762922	2021-12-23
BA11_2594	2	2021.9965209861	2021-12-30
BA11_2595	3	2021.99832481869	2021-12-31
BA11_2596	2	2021.98210192338	2021-12-25
BA11_2597	1	2022.03872858207	2022-01-15
BA11_2598	1	2022.00046423552	2022-01-01
BA11_2599	1	2022.01031138004	2022-01-04
BA11_2600	1	2022.02518540766	2022-01-10
BA11_2601	1	2022.01741903949	2022-01-07
BA11_2602	131	2021.94917670582	2021-12-13
BA11_2603	3	2021.98690167065	2021-12-27
BA11_2604	1	2022.06374815576	2022-01-24
BA11_2605	2	2022.00480345669	2022-01-02
BA11_2606	1	2022.06562237229	2022-01-24
BA11_2607	1	2021.96402709915	2021-12-18
BA11_2611	2	2022.00299694052	2022-01-02
BA11_2612	2	2021.98304298343	2021-12-25
BA11_2613	2	2021.99809888359	2021-12-31
BA11_2614	1	2021.98181711447	2021-12-25
BA11_2615	6	2021.94718096473	2021-12-12
BA11_2616	1	2021.9462773534	2021-12-12
BA11_2617	6	2021.97607552085	2021-12-23
BA11_2618	4	2022.00326059597	2022-01-02
BA11_2619	1	2022.03040482465	2022-01-12
BA11_2620	1	2021.99087312776	2021-12-28
BA11_2621	3	2021.96027499622	2021-12-17
BA11_2622	1	2022.03203878468	2022-01-12
BA11_2623	1	2022.01547191465	2022-01-06
BA11_2624	1	2022.02982815137	2022-01-11
BA11_2625	1	2022.03736293041	2022-01-14
BA11_2626	1	2022.02530745831	2022-01-10
BA11_2627	1	2022.04598270535	2022-01-17
BA11_2628	1	2022.07477987695	2022-01-28
BA11_2629	1	2022.02208199264	2022-01-09
BA11_2630	2	2022.03112752467	2022-01-12
BA11_2631	1	2022.05237549574	2022-01-20
BA11_2632	1	2022.01466601307	2022-01-06
BA11_2633	1	2022.02025283184	2022-01-08
BA11_2634	2	2022.02834199322	2022-01-11
BA11_2635	1	2022.03936117553	2022-01-15
BA11_2636	1	2022.01582971832	2022-01-06
BA11_2637	1	2022.02374505277	2022-01-09
BA11_2638	1	2022.03770572156	2022-01-14
BA11_2639	1	2022.05503052517	2022-01-21
BA11_2640	1	2021.99434834171	2021-12-29
BA11_2641	1	2022.02662873602	2022-01-10
BA11_2642	14	2021.9841358725	2021-12-26
BA11_2643	1	2022.0025249116	2022-01-01
BA11_2644	2	2021.97297169913	2021-12-22
BA11_2645	1	2022.01227401042	2022-01-05
BA11_2646	1	2022.03280787924	2022-01-12
BA11_2647	1	2022.04547823204	2022-01-17
BA11_2648	1	2022.07239420436	2022-01-27
BA11_2649	2	2022.01642084815	2022-01-06
BA11_2650	1	2022.0374982221	2022-01-14
BA11_2651	3	2021.96991783683	2021-12-21
BA11_2652	1	2022.03815034957	2022-01-14
BA11_2653	1	2022.00376614248	2022-01-02
BA11_2654	1	2022.06024013074	2022-01-22
BA11_2655	1	2022.03115741024	2022-01-12
BA11_2656	2	2021.9998292215	2021-12-31
BA11_2657	1	2022.05748833993	2022-01-21
BA11_2658	1	2022.01807767559	2022-01-07
BA11_2659	1	2022.03510454801	2022-01-13
BA11_2660	1	2022.04051836401	2022-01-15
BA11_2661	1	2022.04005738173	2022-01-15
BA11_2662	1	2022.03142096987	2022-01-12
BA11_2663	1	2022.06378023761	2022-01-24
BA11_2664	1	2022.02377301808	2022-01-09
BA11_2665	1	2022.01404424701	2022-01-06
BA11_2666	1	2022.0611025708	2022-01-23
BA11_2667	2	2021.98283342159	2021-12-25
BA11_2668	1	2022.01423216271	2022-01-06
BA11_2669	1	2022.02546063088	2022-01-10
BA11_2670	1	2022.01717279655	2022-01-07
BA11_2671	2	2021.99284518073	2021-12-29
BA11_2672	1	2022.03024525865	2022-01-12
BA11_2673	1	2022.03490678852	2022-01-13
BA11_2674	2	2022.02032502822	2022-01-08
BA11_2675	1	2022.07667564846	2022-01-28
BA11_2676	1	2022.0501020485	2022-01-19
BA11_2677	1	2022.0102573165	2022-01-04
BA11_2678	1	2022.05493035383	2022-01-21
BA11_2679	1	2022.05019779199	2022-01-19
BA11_2680	1	2022.02875125613	2022-01-11
BA11_2681	4	2022.02405514302	2022-01-09
BA11_2682	1	2022.0300296612	2022-01-11
BA11_2683	1	2022.0480286538	2022-01-18
BA11_2684	1	2022.04230152521	2022-01-16
BA11_2685	2	2022.04351354481	2022-01-16
BA11_2686	1	2021.9983946455	2021-12-31
BA11_2687	1	2022.01313349016	2022-01-05
BA11_2688	1	2021.97898471423	2021-12-24
BA11_2689	2	2022.00406276907	2022-01-02
BA11_2690	2	2022.00235703008	2022-01-01
BA11_2691	1	2022.01620787649	2022-01-06
BA11_2692	1	2022.03036396924	2022-01-12
BA11_2693	1	2022.06836052403	2022-01-25
BA11_2694	1	2022.07348766002	2022-01-27
BA11_2695	3	2021.966408285	2021-12-19
BA11_2696	1	2022.03520063941	2022-01-13
BA11_2697	1	2021.95747749272	2021-12-16
BA11_2698	1	2022.00131230916	2022-01-01
BA11_2699	2	2021.99757802705	2021-12-31
BA11_2700	1	2021.99286510533	2021-12-29
BA11_2701	1	2022.03898493587	2022-01-15
BA11_2702	1	2022.01353556279	2022-01-05
BA11_2703	5	2021.99654475894	2021-12-30
BA11_2704	1	2022.03565966258	2022-01-14
BA11_2705	1	2021.98440815908	2021-12-26
BA11_2706	1	2022.03928101867	2022-01-15
BA11_2707	1	2021.98380506147	2021-12-26
BA11_2708	5	2021.94475795641	2021-12-11
BA11_2709	1	2021.9988894783	2021-12-31
BA11_2710	1	2022.02365224785	2022-01-09
BA11_2711	1	2022.03638380693	2022-01-14
BA11_2712	1	2022.01915423575	2022-01-07
BA11_2713	1	2022.02194352353	2022-01-09
BA11_2714	1	2022.02392558483	2022-01-09
BA11_2715	1	2022.03891058039	2022-01-15
BA11_2716	2	2021.98692737992	2021-12-27
BA11_2717	1	2022.03886423011	2022-01-15
BA11_2718	3	2021.99734318535	2021-12-31
BA11_2719	1	2022.02625855484	2022-01-10
BA11_2720	1	2021.97938784511	2021-12-24
BA11_2721	1	2022.02232744751	2022-01-09
BA11_2723	1	2022.01569126468	2022-01-06
BA11_2724	1	2022.02085099034	2022-01-08
BA11_2725	3	2022.04112850584	2022-01-16
BA11_2726	1	2021.97731639468	2021-12-23
BA11_2727	1	2022.01702894376	2022-01-07
BA11_2728	1	2022.07049654754	2022-01-26
BA11_2729	1	2022.06504826561	2022-01-24
BA11_2730	1	2022.02099593436	2022-01-08
BA11_2731	1	2022.01581167783	2022-01-06
BA11_2732	1	2022.00862867282	2022-01-04
BA11_2733	1	2022.06545987094	2022-01-24
BA11_2734	1	2022.02319239367	2022-01-09
BA11_2735	2	2021.98580764094	2021-12-26
BA11_2736	1	2022.0538466773	2022-01-20
BA11_2737	1	2022.05136986843	2022-01-19
BA11_2738	1	2022.02479407553	2022-01-10
BA11_2739	1	2022.01414032534	2022-01-06
BA11_2740	1	2022.02671271469	2022-01-10
BA11_2741	1	2022.05895346503	2022-01-22
BA11_2742	1	2022.02711697182	2022-01-10
BA11_2743	1	2022.0032070859	2022-01-02
BA11_2744	3	2022.00700452243	2022-01-03
BA11_2745	1	2022.02203951818	2022-01-09
BA11_2746	2	2021.97377436254	2021-12-22
BA11_2747	1	2022.01300873486	2022-01-05
BA11_2748	1	2022.04090536501	2022-01-15
BA11_2749	1	2022.0219538305	2022-01-09
BA11_2750	1	2021.98646226848	2021-12-27
BA11_2751	1	2022.02133394107	2022-01-08
BA11_2752	5	2021.96643576522	2021-12-19
BA11_2753	1	2022.00573651336	2022-01-03
BA11_2754	1	2022.04238549695	2022-01-16
BA11_2755	3	2021.98265985192	2021-12-25
BA11_2756	1	2022.01923863114	2022-01-08
BA11_2757	1	2022.0365444735	2022-01-14
BA11_2758	1	2022.02079406358	2022-01-08
BA11_2759	1	2021.96840758109	2021-12-20
BA11_2760	3	2022.00502998478	2022-01-02
BA11_2761	1	2022.02393193406	2022-01-09
BA11_2762	3	2022.00487174608	2022-01-02
BA11_2763	1	2022.05530999561	2022-01-21
BA11_2764	1	2022.00965024115	2022-01-04
BA11_2765	1	2022.04263527912	2022-01-16
BA11_2766	1	2022.04153282205	2022-01-16
BA11_2767	1	2022.05581214301	2022-01-21
